PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,zn,z,n
-3.081469,0.9318921,0.68336326,0.83726716,-0.44790232,-0.014108443,-0.31352592,-0.32825756,-0.37653646,0.26870412,90-144,90,144
-3.1455572,0.8991595,-0.25651044,0.85870874,-0.5831208,0.09799509,-0.25742027,-0.22822194,-0.08047239,0.22096135,90-145,90,145
-3.1391542,0.9411198,0.6340236,0.8345714,-0.31799263,-0.029066147,-0.21991797,-0.24967726,-0.20549285,0.40190825,90-146,90,146
-3.1915307,0.9098704,-0.30963716,0.9054838,-0.35680318,-0.122865826,-0.4192825,-0.22023122,-0.08404058,0.16258292,90-147,90,147
-3.1650443,0.94054353,0.71062076,0.7647212,-0.24544315,-0.145379,-0.4252965,-0.24857672,-0.23647694,0.15172422,90-148,90,148
-2.65215,-0.8167717,1.0055404,0.5244866,-0.5283228,0.14730583,0.42255726,-0.20706844,-0.5057227,0.19237088,91-120,91,120
-2.7040503,-0.85332066,-0.21411274,0.6632738,-0.8836027,0.23839389,0.33130035,-0.17642184,-0.58462954,0.15137894,91-121,91,121
-2.6784914,-0.8055848,0.9983426,0.52193,-0.684332,0.19490524,0.40291026,-0.12460338,-0.6778777,0.26968834,91-122,91,122
-2.7428987,-0.84817535,-0.2152346,0.60187715,-0.99023956,0.3336683,0.3612464,-0.15296012,-0.621384,0.20263216,91-123,91,123
-2.7233353,-0.8167588,0.88013595,0.5103804,-0.8171803,0.28846008,0.61069673,-0.11522661,-0.7221598,0.4461942,91-124,91,124
-2.763814,-0.83546424,-0.019908557,0.6321785,-0.90539604,0.28022632,0.5216052,-0.03199808,-0.7707773,0.4521551,91-125,91,125
-2.7809207,-0.81227463,0.85451156,0.5367774,-0.33546555,-0.07197946,0.7166586,-0.06972468,-0.8626758,0.82132846,91-126,91,126
-2.831881,-0.8754417,-1.0394301,0.57541627,0.100627184,-0.43695405,0.7113734,-0.08354736,-0.94070387,1.0315634,91-127,91,127
-2.79842,-0.8475149,0.078942925,0.39972726,0.9780377,-0.81405133,0.70528424,-0.26345462,-0.8234696,1.0353465,91-128,91,128
-2.855037,-0.865932,-1.049624,0.60310185,0.69608754,-0.76090926,0.5080517,-0.26824135,-0.81753474,0.831127,91-129,91,129
-2.847004,-0.82479924,0.23298445,0.50372994,0.99033564,-0.8402101,0.4743175,-0.2923115,-0.5787272,0.66524744,91-130,91,130
-2.9159353,-0.8704402,-0.9353823,0.64575124,0.72139925,-0.7009364,0.30405402,-0.2757311,-0.5364751,0.5173447,91-131,91,131
-2.8731668,-0.81802654,0.4092027,0.56169194,0.9011549,-0.7976281,0.10505057,-0.31115174,-0.5347389,0.3417828,91-132,91,132
-2.9609246,-0.8530196,-0.6986393,0.74150735,0.5358162,-0.638255,0.07369856,-0.32311714,-0.5027468,0.17561887,91-133,91,133
-2.9182131,-0.8110586,0.48138055,0.7122516,0.70687777,-0.68305516,-0.12066227,-0.29779834,-0.41331723,-0.025125014,91-134,91,134
-3.005082,-0.84835285,-0.65387434,0.8364487,0.31377754,-0.58055145,-0.16211279,-0.3101223,-0.50524855,-0.04721948,91-135,91,135
-2.963531,-0.79581314,0.57341987,0.8217204,0.48325303,-0.6188742,-0.10064283,-0.36525235,-0.3774331,-0.10956993,91-136,91,136
-3.038734,-0.8362018,-0.6251516,0.9721805,0.2672175,-0.619906,-0.32536367,-0.31994358,-0.53674716,-0.087563045,91-137,91,137
-3.0101614,-0.79080623,0.7036648,0.8425155,0.33243686,-0.5903068,-0.36124602,-0.35044613,-0.45175734,-0.11974451,91-138,91,138
-3.085219,-0.838233,-0.4562872,0.9510656,-0.028423738,-0.32663712,-0.34213075,-0.37751633,-0.38610056,-0.26075307,91-139,91,139
-3.0341945,-0.7940419,0.69961464,0.8365603,-0.009236686,-0.29868305,-0.23144111,-0.33794,-0.42671895,-0.08458413,91-140,91,140
-3.1096237,-0.8294034,-0.18054146,0.95220506,-0.41391462,-0.18553334,-0.39989188,-0.2608562,-0.5551978,-0.2106603,91-141,91,141
-3.0972795,-0.79172015,0.7948819,0.84057236,-0.3278172,-0.21056792,-0.29122576,-0.30164286,-0.61192983,-0.03409147,91-142,91,142
-3.1562862,-0.8294072,-0.30603996,0.979256,-0.6342052,-0.07536569,-0.24947566,-0.31845677,-0.54344875,-0.15153995,91-143,91,143
-3.1215763,-0.80419415,0.73546636,0.8706824,-0.42454937,-0.25830534,-0.1802777,-0.38962513,-0.7031614,0.055475045,91-144,91,144
-3.1856647,-0.836927,-0.20440745,0.8921239,-0.5597679,-0.14620177,-0.124172114,-0.28958946,-0.40709737,0.007732292,91-145,91,145
-3.179262,-0.79496646,0.6861266,0.867987,-0.29463977,-0.273263,-0.0866699,-0.31104475,-0.53211796,0.18867913,91-146,91,146
-3.2316384,-0.8262157,-0.25753415,0.9388988,-0.3334504,-0.36706284,-0.2860344,-0.28159875,-0.4106655,-0.050646037,91-147,91,147
-3.2051518,-0.7955428,0.7627236,0.79813683,-0.22209032,-0.389576,-0.29204848,-0.30994427,-0.56310195,-0.061504837,91-148,91,148
-2.7232406,0.9875374,0.95724565,0.5329628,-0.8178129,0.05813652,-0.5474124,-0.18985474,-0.80775636,0.98841715,92-122,92,122
-2.7876472,0.9449469,-0.2563312,0.6129097,-1.1237204,0.19689956,-0.58907634,-0.21821155,-0.7512629,0.92136115,92-123,92,123
-2.7680838,0.97636306,0.8390392,0.5214132,-0.9506612,0.15169138,-0.33962587,-0.18047807,-0.8520387,1.1649232,92-124,92,124
-2.8085632,0.9576575,-0.0610052,0.64321125,-1.038877,0.14345779,-0.42871743,-0.097249374,-0.9006563,1.1708839,92-125,92,125
-2.82567,0.98084754,0.81341493,0.5478101,-0.46894634,-0.20874819,-0.23366405,-0.13497604,-0.9925545,1.5400574,92-126,92,126
-2.8766303,0.91768074,-1.0805265,0.58644897,-0.03285378,-0.57372284,-0.23894924,-0.14879873,-1.0705824,1.7502925,92-127,92,127
-2.899786,0.92718995,-1.0907203,0.61413455,0.5626067,-0.89767796,-0.44227076,-0.33349267,-0.9474136,1.5498555,92-129,92,129
-2.891753,0.96832263,0.1918878,0.5147625,0.85685474,-0.97697896,-0.47600514,-0.3575627,-0.70860606,1.3839763,92-130,92,130
-2.9606845,0.92268205,-0.97647876,0.65678376,0.5879184,-0.83770525,-0.64626855,-0.34098247,-0.6663537,1.236074,92-131,92,131
-2.9179156,0.97509533,0.36810616,0.5727247,0.7676741,-0.93439686,-0.8452722,-0.37640318,-0.6646178,1.0605117,92-132,92,132
-3.005674,0.94010246,-0.73973596,0.75254023,0.40233538,-0.77502364,-0.87662405,-0.38836837,-0.6326255,0.8943474,92-133,92,133
-2.9629622,0.9820635,0.44028392,0.7232841,0.57339704,-0.81982386,-1.0709852,-0.36304983,-0.543196,0.6936039,92-134,92,134
-3.0498307,0.9447693,-0.6949709,0.84748137,0.18029654,-0.71732014,-1.1124353,-0.37537372,-0.6351273,0.67150927,92-135,92,135
-3.00828,0.9973086,0.53232324,0.8327532,0.34977213,-0.75564265,-1.0509654,-0.4305037,-0.5073119,0.60915893,92-136,92,136
-3.0834832,0.9569205,-0.6662482,0.98321325,0.13373652,-0.7566747,-1.2756864,-0.3851951,-0.6666261,0.6311659,92-137,92,137
-3.0549102,1.002316,0.662568,0.8535481,0.19895573,-0.7270757,-1.3115685,-0.41569746,-0.5816362,0.5989841,92-138,92,138
-3.1299684,0.954889,-0.49738374,0.96209836,-0.16190468,-0.46340585,-1.2924534,-0.4427678,-0.51597947,0.4579758,92-139,92,139
-3.078943,0.9990802,0.6585182,0.84759307,-0.14271757,-0.4354517,-1.1817639,-0.40319157,-0.55659795,0.63414484,92-140,92,140
-3.1543725,0.96371883,-0.22163813,0.96323806,-0.54739547,-0.32230198,-1.3502145,-0.32610762,-0.6850768,0.50806874,92-141,92,141
-3.142028,1.0014018,0.7537853,0.85160494,-0.46129808,-0.34733656,-1.2415485,-0.36689442,-0.741809,0.6846378,92-142,92,142
-3.201035,0.9637144,-0.3471364,0.9902888,-0.76768625,-0.21213438,-1.1997982,-0.3837082,-0.6733276,0.56718904,92-143,92,143
-3.1663256,0.98892766,0.6943697,0.8817151,-0.55803037,-0.39507407,-1.1306002,-0.45487642,-0.8330403,0.7742037,92-144,92,144
-3.2304137,0.95619506,-0.24550405,0.90315664,-0.6932489,-0.28297046,-1.0744947,-0.35484093,-0.5369762,0.72646135,92-145,92,145
-3.224011,0.9981556,0.64503,0.87901974,-0.42812073,-0.41003165,-1.0369925,-0.37629628,-0.6619967,0.90740824,92-146,92,146
-3.2763875,0.9669063,-0.2986307,0.94993174,-0.4669312,-0.5038315,-1.2363571,-0.34685028,-0.5405444,0.6680829,92-147,92,147
-3.2499008,0.99757934,0.7216269,0.80916953,-0.35557124,-0.5263446,-1.2423711,-0.3751958,-0.69298077,0.65722424,92-148,92,148
-3.2958696,0.97420835,-0.18449458,0.9448416,-0.5584134,-0.4287063,-1.1802456,-0.33389726,-0.6012271,0.6576149,92-149,92,149
-3.2863467,1.0110065,0.6756451,1.0020287,-0.3172867,-0.61567086,-1.2230502,-0.35449973,-0.63866526,0.71893615,92-150,92,150
-3.338389,0.98302007,-0.2005296,1.0318359,-0.46455273,-0.5417652,-1.234924,-0.4199664,-0.6990177,0.7325633,92-151,92,151
-3.3323753,1.0147516,0.7555471,0.8959402,-0.21852662,-0.6184578,-1.312378,-0.4600941,-0.59146583,0.55980766,92-152,92,152
-3.4010036,0.969841,-0.3730581,0.953459,-0.39222828,-0.5895251,-1.2399023,-0.367313,-0.68918675,0.76025474,92-153,92,153
-3.3821683,1.0138454,0.6051347,0.9504575,-0.038275473,-0.7081843,-1.0052444,-0.3331721,-0.5241291,0.9156261,92-154,92,154
-3.4258327,0.98023856,-0.3703391,0.96303403,-0.26821992,-0.67576015,-1.2067143,-0.27928326,-0.62129456,0.7818103,92-155,92,155
-3.4015827,1.0128685,0.49951628,0.9399057,-0.02687088,-0.7819526,-1.2417519,-0.3289204,-0.5808034,0.8209538,92-156,92,156
-3.4645157,0.9726236,-0.44485122,1.0001992,-0.22428317,-0.6832563,-1.1869501,-0.31643632,-0.56302416,0.848585,92-157,92,157
-3.4412453,1.0250012,0.63888663,0.9659393,-0.082155704,-0.7758698,-1.1796623,-0.3026366,-0.64446485,0.86582243,92-158,92,158
-3.488796,0.9751965,-0.33325273,0.98868895,-0.27170578,-0.657937,-1.3187395,-0.39925578,-0.52937937,0.59563535,92-159,92,159
-3.4917207,1.0241096,0.6113396,0.964759,-0.18967603,-0.6280209,-1.2281256,-0.34606624,-0.5151941,0.6661202,92-160,92,160
-3.5362983,0.99632573,-0.013331718,1.063154,-0.26963603,-0.6789431,-1.2985592,-0.3272927,-0.6195231,0.6838756,92-161,92,161
-3.5025136,1.0251647,0.89683604,0.9593279,-0.0782977,-0.7300527,-1.1853323,-0.33919284,-0.6722507,0.81963825,92-162,92,162
-3.5861413,0.9743482,-0.46658233,1.0373551,-0.07463365,-0.8008354,-1.1283273,-0.35138535,-0.6018541,0.89149165,92-163,92,163
-2.8299217,-0.7218072,0.86563927,0.5263238,-0.5131415,-0.3274031,0.32802644,-0.0025447395,-0.57027453,0.97053677,93-126,93,126
-2.8808818,-0.7849743,-1.0283024,0.5649626,-0.0770488,-0.69237787,0.32274103,-0.016367493,-0.6483023,1.1807716,93-127,93,127
-2.896005,-0.7343319,0.24411222,0.49327618,0.81265986,-1.0956336,0.08568521,-0.22513145,-0.2863261,0.8144555,93-130,93,130
-2.9649363,-0.7799728,-0.9242542,0.6352976,0.54372334,-0.9563603,-0.08457818,-0.20855117,-0.24407381,0.666553,93-131,93,131
-2.9221675,-0.72755927,0.42033046,0.5512385,0.7234789,-1.0530516,-0.28358167,-0.2439718,-0.24233776,0.49099088,93-132,93,132
-3.0099254,-0.7625522,-0.68751144,0.7310538,0.35814035,-0.8936788,-0.31493372,-0.25593728,-0.21034558,0.32482705,93-133,93,133
-2.9672146,-0.720591,0.4925084,0.7017981,0.52920187,-0.9384787,-0.50929445,-0.2306184,-0.120916106,0.12408309,93-134,93,134
-3.0540829,-0.7578854,-0.64274675,0.82599515,0.13610159,-0.8359751,-0.55074495,-0.24294235,-0.21284737,0.10198864,93-135,93,135
-3.012532,-0.7053458,0.5845478,0.8112669,0.3055772,-0.87429786,-0.48927495,-0.2980724,-0.08503191,0.0396382,93-136,93,136
-3.087735,-0.7457344,-0.61402375,0.961727,0.08954158,-0.87532955,-0.71399575,-0.25276375,-0.24434598,0.061645146,93-137,93,137
-3.0591621,-0.70033866,0.71479243,0.83206195,0.15476085,-0.84573066,-0.74987817,-0.28326622,-0.15935618,0.029463673,93-138,93,138
-3.1342201,-0.7477655,-0.44515944,0.940612,-0.20609969,-0.5820608,-0.730763,-0.31033644,-0.093699485,-0.111544915,93-139,93,139
-3.083195,-0.7035743,0.71074253,0.826107,-0.18691266,-0.5541068,-0.62007344,-0.27076015,-0.13431787,0.06462401,93-140,93,140
-3.1586244,-0.73893595,-0.16941376,0.94175166,-0.5915907,-0.44095686,-0.788524,-0.19367628,-0.26279664,-0.06145207,93-141,93,141
-3.14628,-0.70125264,0.8060096,0.8301187,-0.5054931,-0.46599162,-0.6798579,-0.23446296,-0.31952882,0.11511671,93-142,93,142
-3.205287,-0.73894006,-0.29491213,0.9688025,-0.81188124,-0.33078954,-0.6381081,-0.25127694,-0.25104764,-0.0023318322,93-143,93,143
-3.1705775,-0.7137268,0.7465941,0.8602288,-0.60222536,-0.5137291,-0.56891,-0.32244518,-0.4107603,0.20468324,93-144,93,144
-3.2346654,-0.74645966,-0.1932797,0.8816705,-0.73744386,-0.40162548,-0.5128044,-0.22240952,-0.11469627,0.15694056,93-145,93,145
-3.2282624,-0.7044991,0.69725424,0.8575332,-0.47231582,-0.52868676,-0.47530216,-0.24386498,-0.23971677,0.3378874,93-146,93,146
-3.2806394,-0.7357484,-0.24640633,0.9284455,-0.5111264,-0.6224866,-0.6746667,-0.21441886,-0.11826449,0.09856212,93-147,93,147
-3.2541525,-0.7050756,0.7738514,0.7876832,-0.39976624,-0.64499956,-0.68068063,-0.24276435,-0.2707009,0.08770336,93-148,93,148
-3.3001213,-0.728446,-0.13227025,0.92335546,-0.6026084,-0.54736125,-0.6185553,-0.20146608,-0.17894709,0.08809429,93-149,93,149
-3.2905982,-0.69164807,0.72786933,0.98054236,-0.36148164,-0.73432565,-0.6613597,-0.22206847,-0.21638536,0.14941536,93-150,93,150
-3.3426409,-0.7196347,-0.14830525,1.0103496,-0.5087478,-0.66042024,-0.6732336,-0.287535,-0.27673757,0.16304247,93-151,93,151
-3.4930477,-0.72745806,-0.28102836,0.9672027,-0.3159008,-0.776592,-0.7570487,-0.2668244,-0.10709934,0.026114559,93-159,93,159
-2.96621,0.7985645,0.44460136,0.5694056,0.6355408,-0.7399371,-0.7885843,0.24976353,-0.17827857,-0.000816682,94-134,94,134
-3.0530782,0.7612701,-0.6906536,0.6936027,0.24244048,-0.6374338,-0.8300348,0.23743957,-0.2702098,-0.022911234,94-135,94,135
-3.0115278,0.8138097,0.53664064,0.6788744,0.41191617,-0.6757562,-0.76856476,0.18230957,-0.14239433,-0.08526166,94-136,94,136
-3.086731,0.7734212,-0.66193086,0.8293347,0.19588047,-0.67678815,-0.99328566,0.22761822,-0.30170846,-0.06325466,94-137,94,137
-3.0581577,0.81881684,0.6668853,0.6996695,0.26109985,-0.6471891,-1.0291678,0.1971158,-0.21671858,-0.09543619,94-138,94,138
-3.133216,0.77138996,-0.4930662,0.8082196,-0.09976073,-0.3835193,-1.0100528,0.17004554,-0.1510619,-0.2364448,94-139,94,139
-3.0821905,0.81558096,0.6628356,0.6937146,-0.08057371,-0.35556525,-0.8993632,0.20962183,-0.19168036,-0.060275894,94-140,94,140
-3.1576202,0.78021985,-0.21732071,0.8093592,-0.4852515,-0.24241549,-1.0678138,0.28670567,-0.3201591,-0.18635197,94-141,94,141
-3.1452756,0.8179029,0.7581028,0.6977263,-0.3991541,-0.2674501,-0.95914775,0.24591902,-0.37689126,-0.009783247,94-142,94,142
-3.204283,0.78021556,-0.34281912,0.8364103,-0.7055422,-0.13224795,-0.9173979,0.22910509,-0.30841005,-0.12723169,94-143,94,143
-3.169573,0.80542874,0.698687,0.72783655,-0.49588633,-0.3151875,-0.84819996,0.15793683,-0.4681229,0.07978331,94-144,94,144
-3.2336614,0.7726959,-0.24118668,0.749278,-0.63110495,-0.20308399,-0.79209435,0.25797242,-0.17205873,0.032040603,94-145,94,145
-3.2272582,0.8146562,0.64934736,0.725141,-0.36597687,-0.33014542,-0.7545919,0.23651707,-0.2970792,0.21298745,94-146,94,146
-3.2796352,0.783407,-0.29431343,0.79605323,-0.4047874,-0.42394486,-0.95395625,0.2659631,-0.17562698,-0.026337769,94-147,94,147
-3.2531486,0.8140801,0.72594446,0.6552908,-0.29342726,-0.44645816,-0.9599705,0.23761757,-0.32806334,-0.037196487,94-148,94,148
-3.2991173,0.7907094,-0.18017724,0.7909633,-0.49626938,-0.3488198,-0.8978454,0.27891597,-0.23630951,-0.03680566,94-149,94,149
-3.2895942,0.8275075,0.67996246,0.84815,-0.25514272,-0.5357842,-0.9406496,0.25831354,-0.27374783,0.024515552,94-150,94,150
-3.3416364,0.7995209,-0.19621222,0.87795717,-0.40240875,-0.46187887,-0.9525234,0.19284701,-0.33410004,0.03814256,94-151,94,151
-3.3356228,0.8312527,0.7598643,0.7420614,-0.15638271,-0.53857124,-1.0299771,0.15271941,-0.2265482,-0.13461316,94-152,94,152
-3.4042513,0.7863419,-0.36874077,0.7995804,-0.33008435,-0.5096386,-0.95750165,0.24550034,-0.32426918,0.065833956,94-153,94,153
-3.444493,0.8415022,0.6432039,0.81206065,-0.020011729,-0.6959832,-0.8972615,0.31017697,-0.27954718,0.17140155,94-158,94,158
-2.9150493,-0.6176945,0.080616504,0.25127777,0.8971154,-0.70734155,0.06666618,-0.12672575,-0.44806555,1.2852751,95-128,95,128
-3.0348427,-0.58123803,0.48305416,0.56380206,0.62595546,-0.57634544,-0.7592804,-0.16106957,-0.03791319,0.22480337,95-134,95,134
-3.121711,-0.6185324,-0.6522009,0.68799925,0.23285513,-0.4738419,-0.800731,-0.17339353,-0.12984444,0.20270887,95-135,95,135
-3.1553636,-0.6063814,-0.62347806,0.82373136,0.18629532,-0.51319623,-0.9639818,-0.18321495,-0.16134301,0.1623655,95-137,95,137
-3.1267905,-0.56098574,0.7053381,0.69406605,0.25151455,-0.48359725,-0.99986404,-0.21371745,-0.07635322,0.13018394,95-138,95,138
-3.2018483,-0.6084124,-0.4546135,0.80261606,-0.109346,-0.21992749,-0.9807489,-0.24078761,-0.010696666,-0.0108247,95-139,95,139
-3.1508234,-0.5642213,0.70128816,0.6881109,-0.090158954,-0.19197333,-0.8700592,-0.20121127,-0.051314995,0.16534433,95-140,95,140
-3.2262528,-0.59958285,-0.17886794,0.80375576,-0.49483693,-0.07882359,-1.0385097,-0.124127515,-0.17979372,0.03926824,95-141,95,141
-3.2139084,-0.5618997,0.7965556,0.6921229,-0.40873942,-0.10385827,-0.9298437,-0.1649141,-0.23652591,0.2158369,95-142,95,142
-3.2729154,-0.5995871,-0.30436635,0.8308068,-0.7151275,0.031343874,-0.88809365,-0.18172804,-0.16804461,0.09838842,95-143,95,143
-3.2382057,-0.5743739,0.7371399,0.7222328,-0.5054715,-0.15159564,-0.8188959,-0.25289634,-0.32775757,0.30540347,95-144,95,144
-3.302294,-0.6071065,-0.20273386,0.74367434,-0.6406902,-0.039492145,-0.7627904,-0.15286072,-0.031693306,0.25766063,95-145,95,145
-3.295891,-0.56514615,0.68780017,0.7195374,-0.37556207,-0.16655336,-0.7252879,-0.17431615,-0.1567139,0.4386077,95-146,95,146
-3.3482678,-0.5963954,-0.2558606,0.79044974,-0.41437265,-0.26035312,-0.9246525,-0.14487006,-0.035261635,0.19928247,95-147,95,147
-3.3217812,-0.56572247,0.7643972,0.6496874,-0.30301255,-0.28286627,-0.93066657,-0.17321551,-0.1876979,0.18842368,95-148,95,148
-3.36775,-0.589093,-0.1417244,0.78535956,-0.50585467,-0.18522787,-0.86854124,-0.13191718,-0.095944144,0.18881454,95-149,95,149
-3.358227,-0.552295,0.71841526,0.8425461,-0.264728,-0.37219235,-0.91134566,-0.15251969,-0.13338254,0.2501357,95-150,95,150
-3.4102693,-0.5802817,-0.1577594,0.87235373,-0.4119941,-0.29828694,-0.9232197,-0.21798615,-0.19373474,0.26376277,95-151,95,151
-3.4042554,-0.5485499,0.7983173,0.73645794,-0.16596802,-0.3749795,-1.0006733,-0.25811368,-0.08618282,0.091007,95-152,95,152
-3.4728837,-0.59346074,-0.33028784,0.793977,-0.33966962,-0.34604666,-0.9281976,-0.16533276,-0.18390381,0.2914542,95-153,95,153
-3.5363955,-0.5906779,-0.4020811,0.84071684,-0.17172448,-0.43977803,-0.8752459,-0.11445623,-0.057741433,0.3797847,95-157,95,157
-3.1621962,0.67751586,-0.6576791,0.8321899,0.123627864,-0.69901466,-0.7519482,0.094870225,-0.0948196,-0.021311222,96-137,96,137
-3.133623,0.7229115,0.67113715,0.7025247,0.18884692,-0.6694157,-0.7878307,0.06436768,-0.009829755,-0.053492736,96-138,96,138
-3.208681,0.67548466,-0.48881447,0.81107473,-0.17201346,-0.40574577,-0.76871544,0.037297506,0.055826865,-0.19450133,96-139,96,139
-3.1576564,0.7196756,0.66708726,0.6965699,-0.15282644,-0.37779173,-0.6580256,0.07687385,0.015208433,-0.01833234,96-140,96,140
-3.2330852,0.68431425,-0.213069,0.8122143,-0.55750436,-0.2646419,-0.8264766,0.15395764,-0.11327024,-0.1444084,96-141,96,141
-3.2207408,0.72199756,0.7623545,0.70058167,-0.471407,-0.2896765,-0.7178104,0.11317105,-0.1700025,0.032160252,96-142,96,142
-3.2797482,0.6843103,-0.3385674,0.83926535,-0.77779484,-0.15447435,-0.6760603,0.09635709,-0.1015213,-0.085288174,96-143,96,143
-3.2450385,0.70952326,0.7029389,0.7306916,-0.5681392,-0.33741394,-0.6068624,0.025188837,-0.261234,0.121726826,96-144,96,144
-3.3091266,0.6767905,-0.23693499,0.7521333,-0.7033577,-0.22531039,-0.55075675,0.12522443,0.034830064,0.07398407,96-145,96,145
-3.302724,0.71875095,0.6535991,0.72799593,-0.43822956,-0.35237178,-0.51325464,0.10376907,-0.09019047,0.25493097,96-146,96,146
-3.3551006,0.68750155,-0.29006162,0.7989083,-0.47704014,-0.44617143,-0.71261895,0.13321517,0.03126182,0.015605708,96-147,96,147
-3.328614,0.7181745,0.73019606,0.6581461,-0.36568004,-0.4686846,-0.71863306,0.104869604,-0.12117447,0.004746998,96-148,96,148
-3.3745828,0.6948041,-0.17592554,0.7938182,-0.5685221,-0.37104622,-0.6565076,0.1461679,-0.02942071,0.0051378817,96-149,96,149
-3.3650596,0.73160213,0.684214,0.8510051,-0.32739556,-0.5580106,-0.69931227,0.12556548,-0.066859074,0.066459,96-150,96,150
-3.4171019,0.7036155,-0.19196048,0.8808123,-0.4746616,-0.48410526,-0.711186,0.060099,-0.12721123,0.08008608,96-151,96,151
-3.4110885,0.73534733,0.76411605,0.7449167,-0.2286356,-0.5607978,-0.78863984,0.019971397,-0.01965946,-0.092669725,96-152,96,152
-3.4797165,0.69043654,-0.36448902,0.8024359,-0.40233713,-0.5318648,-0.7161638,0.1127524,-0.11738042,0.10777755,96-153,96,153
-3.4608815,0.7344407,0.6137037,0.79943395,-0.04838429,-0.65052426,-0.4815066,0.14689307,0.047677167,0.26314902,96-154,96,154
-3.5045457,0.7008342,-0.36176997,0.81201065,-0.27832875,-0.6180999,-0.68297595,0.20078208,-0.04948824,0.12933308,96-155,96,155
-3.480296,0.7334643,0.50808537,0.7888822,-0.036979668,-0.72429234,-0.7180137,0.1511451,-0.0089969635,0.16847648,96-156,96,156
-3.1692276,-0.6108031,0.58918035,0.67685646,0.3191386,-0.7203718,-0.4197695,-0.27720407,0.011388408,-0.13707261,97-136,97,136
-3.24443,-0.6511916,-0.609391,0.82731676,0.10310297,-0.72140384,-0.6444904,-0.2318954,-0.14792566,-0.11506572,97-137,97,137
-3.2909153,-0.6532228,-0.44052657,0.80620164,-0.19253826,-0.4281351,-0.66125745,-0.28946808,0.0027208335,-0.2882558,97-139,97,139
-3.315319,-0.64439315,-0.16478099,0.8073412,-0.5780291,-0.2870311,-0.71901846,-0.17280795,-0.16637632,-0.2381629,97-141,97,141
-3.302975,-0.6067098,0.8106422,0.6957082,-0.49193174,-0.3120658,-0.6103525,-0.21359457,-0.22310849,-0.06159429,97-142,97,142
-3.361982,-0.6443969,-0.2902794,0.8343923,-0.7983199,-0.1768637,-0.56860244,-0.23040858,-0.15462735,-0.17904273,97-143,97,143
-3.3272727,-0.6191841,0.7512267,0.72581834,-0.58866405,-0.35980323,-0.49940455,-0.30157676,-0.31434005,0.02797225,97-144,97,144
-3.3913608,-0.651917,-0.18864697,0.7472602,-0.72388244,-0.2476997,-0.44329882,-0.20154119,-0.018275995,-0.019770434,97-145,97,145
-3.3849578,-0.6099563,0.70188713,0.723123,-0.45875433,-0.3747609,-0.4057966,-0.22299655,-0.14329647,0.16117638,97-146,97,146
-3.4373345,-0.6412056,-0.24177364,0.79403514,-0.49756494,-0.4685607,-0.6051611,-0.19355045,-0.021844199,-0.07814879,97-147,97,147
-3.4108477,-0.61053276,0.778484,0.65327287,-0.38620484,-0.49107388,-0.611175,-0.22189602,-0.1742805,-0.089007534,97-148,97,148
-3.4568162,-0.6339032,-0.12763755,0.7889451,-0.5890469,-0.39343545,-0.54904985,-0.18059768,-0.082526766,-0.088616565,97-149,97,149
-3.4472933,-0.59710515,0.73250204,0.846132,-0.3479203,-0.58039993,-0.5918543,-0.20120017,-0.11996508,-0.027295457,97-150,97,150
-3.499336,-0.6250919,-0.14367251,0.8759393,-0.4951864,-0.5064945,-0.60372806,-0.26666665,-0.18031731,-0.0136683695,97-151,97,151
-3.4933224,-0.5933602,0.8124042,0.74004346,-0.24916033,-0.5831871,-0.681182,-0.3067943,-0.072765455,-0.1864242,97-152,97,152
-3.5619507,-0.63827085,-0.316201,0.7975624,-0.42286205,-0.5542542,-0.60870636,-0.21401322,-0.17048645,0.014022972,97-153,97,153
-3.5431154,-0.59426665,0.6619919,0.79456085,-0.06890908,-0.6729136,-0.3740487,-0.1798725,-0.0054288725,0.16939443,97-154,97,154
-3.5867798,-0.62787306,-0.313482,0.80713737,-0.2988535,-0.64048916,-0.5755182,-0.12598349,-0.10259425,0.03557857,97-155,97,155
-3.5625296,-0.59524304,0.5563734,0.78400904,-0.057504475,-0.7466817,-0.61055565,-0.17562048,-0.062103048,0.07472188,97-156,97,156
-3.3063674,0.72915816,-0.47430238,0.85401237,-0.1862817,-0.45719326,-0.7472001,-0.004888716,-0.12154165,-0.29620737,98-139,98,139
-3.2553427,0.7733494,0.6815995,0.7395071,-0.16709465,-0.42923915,-0.63651043,0.034687612,-0.16216013,-0.120038435,98-140,98,140
-3.3307714,0.7379878,-0.19855672,0.8551518,-0.57177263,-0.31608948,-0.8049612,0.11177139,-0.29063892,-0.24611454,98-141,98,141
-3.3184273,0.77567106,0.77686673,0.7435191,-0.48567516,-0.34112403,-0.6962951,0.07098485,-0.3473711,-0.06954582,98-142,98,142
-3.3774345,0.7379839,-0.3240551,0.8822029,-0.79206336,-0.20592186,-0.65454507,0.054170884,-0.27888983,-0.18699425,98-143,98,143
-3.3427248,0.76319677,0.7174512,0.77362937,-0.58240736,-0.3888615,-0.58534706,-0.016997378,-0.43860257,0.020020677,98-144,98,144
-3.406813,0.7304642,-0.22242267,0.7950709,-0.717626,-0.27675793,-0.5292414,0.08303824,-0.1425385,-0.027722055,98-145,98,145
